DIV,WD,County,State,Station Name,DWR Abbrev,USGS Station ID,Data Source,Status,POR Start,POR End,UTM X,UTM Y,Location Accuracy,More Information,Location
2,67,PROWERS,CO,GRANADA IRRIGATION CANAL AUGMENTATION STATION EAST,GICAGECO,,DWR,Active,2015,2023,735864.8,4218720,User supplied,https://dwr.state.co.us/Tools/Stations/GICAGECO,"(38.08553, -102.31065)"
1,8,JEFFERSON,CO,"SOUTH PLATTE RIVER AT WATERTON, CO.",PLAWATCO,06708000,DWR,Active,1926,2023,492022.7,4370972.6,User supplied,https://dwr.state.co.us/Tools/Stations/PLAWATCO,"(39.488332, -105.092773)"
1,64,LOGAN,CO,SPRINGDALE DITCH,SPRDITCO,,LPWCD,Active,2007,2023,646133.5,4488667.5,User supplied,https://dwr.state.co.us/Tools/Stations/SPRDITCO,"(40.535889, -103.274508)"
2,10,EL PASO,CO,OWEN-HALL DITCH CODY AUG,OWHALLCO,,DWR,Active,2011,2023,526920,4276128,GPS,https://dwr.state.co.us/Tools/Stations/OWHALLCO,"(38.633287, -104.690716)"
1,6,BOULDER,CO,SOUTH BOULDER CREEK BELOW GROSS RESERVOIR,BOCBGRCO,06729450,DWR,Active,1967,2023,470272.8,4420968.6,User supplied,https://dwr.state.co.us/Tools/Stations/BOCBGRCO,"(39.938324, -105.347953)"
1,7,JEFFERSON,CO,FISHER DITCH,FISDITCO,,DWR,Active,2015,2023,497263,4405374,GPS,https://dwr.state.co.us/Tools/Stations/FISDITCO,"(39.79833, -105.031981)"
1,4,BOULDER,CO,SAINT VRAIN SUPPLY CANAL T.O. TO L. THOMPSON RIV,SVSLT2CO,,DWR,Historic,1955,1999,482142.4,4456141,User supplied,https://dwr.state.co.us/Tools/Stations/SVSLT2CO,"(40.255543, -105.210004)"
1,23,PARK,CO,MIDDLE FORK SOUTH PLATTE AT PRINCE,MFKPRICO,,AURO,Active,1987,2022,423011.6,4329332.5,User supplied,https://dwr.state.co.us/Tools/Stations/MFKPRICO,"(39.109746, -105.890472)"
2,17,OTERO,CO,"ARKANSAS RIVER AT LA JUNTA, CO",ARKLAJCO,07123000,DWR,Active,1912,2023,628922,4205809,Digitized off map,https://dwr.state.co.us/Tools/Stations/ARKLAJCO,"(37.990787, -103.531828)"
6,43,RIO BLANCO,CO,"SCANDARD GULCH NEAR RIO BLANCO, CO.",SCANRICO,09306050,USGS,Historic,1974,1981,223569.6,4409865.7,User supplied,https://dwr.state.co.us/Tools/Stations/SCANRICO,"(39.793871, -108.228425)"
1,80,,CO,CIRCLE C RANCH BAILEY CO; S SIDE DITCH,8000667A,,DWR,Active,2021,2023,459505,4361687,GPS,https://dwr.state.co.us/Tools/Stations/8000667A,"(39.403745, -105.470348)"
1,9,JEFFERSON,CO,"TURKEY CR. AT MOUTH OF CANYON, NR. MORRISON, CO",,06710995,USGS,Historic,1998,2001,483240.1,4385630,User supplied,https://dwr.state.co.us/Tools/Stations/2335,"(39.620272, -105.195278)"
6,58,ROUTT,CO,"MID FK FISH CR TRIBUTARY BLW FISH CR RESERVOIR, CO",MIFIBECO,09238800,USGS,Historic,1984,1993,356033.4,4484330.2,User supplied,https://dwr.state.co.us/Tools/Stations/MIFIBECO,"(40.497204, -106.69895)"
1,3,WELD,CO,CACHE LA POUDRE RIVER AT KODAK NEAR WINDSOR,CLAKODCO,,DWR,Historic,1971,1983,509825,4476937.8,User supplied,https://dwr.state.co.us/Tools/Stations/CLAKODCO,"(40.443041, -104.884157)"
4,40,,CO,MONITOR CREEK ABOVE POTTER CREEK CONFLUENCE,4003198A,,DWR,Historic,2017,2022,220628,4279529,GPS,https://dwr.state.co.us/Tools/Stations/4003198A,"(38.620309, -108.208857)"
1,4,LARIMER,CO,WIND RIVER NEAR ESTES PARK,WINDESCO,,NWBOR,Active,1950,2022,450617.1,4464214,User supplied,https://dwr.state.co.us/Tools/Stations/WINDESCO,"(40.327005, -105.581319)"
1,5,BOULDER,CO,"MIDDLE ST. VRAIN CREEK NEAR RAYMOND, CO.",,06722900,USGS,Historic,1956,1958,455815.3,4442282.5,User supplied,https://dwr.state.co.us/Tools/Stations/1175,"(40.129709, -105.518625)"
1,6,,CO,DRY CREEK DAVIDSON DITCH,DCDDITCO,,DWR,Active,2022,2023,484537.1,4428635.3,GPS,https://dwr.state.co.us/Tools/Stations/DCDDITCO,"(40.007773, -105.181182)"
5,53,,CO,DEEP CREEK ABOVE DEEP CREEK DITCH,5302036A,,DWR,Historic,2017,2022,320127,4394258,User supplied,https://dwr.state.co.us/Tools/Stations/5302036A,"(39.679226, -107.097367)"
4,40,DELTA,CO,CUMMINGS GULCH NEAR DELTA,CUMDELCO,,DWR,Historic,2004,2011,229061,4293280,,https://dwr.state.co.us/Tools/Stations/CUMDELCO,"(38.746669, -108.117511)"
1,9,JEFFERSON,CO,MCBROOM DITCH,MCBDITCO,,DWR,Active,2015,2023,496394,4389191,Digitized off map,https://dwr.state.co.us/Tools/Stations/MCBDITCO,"(39.652514, -105.042043)"
7,30,CLEAR CREEK,CO,ELBERT CREEK ABOVE CASCADE RESERVOIR,ELACASCO,,DWR,Active,2000,2023,251617.1,4162921,GPS,https://dwr.state.co.us/Tools/Stations/ELACASCO,"(37.579864, -107.812795)"
1,6,,CO,IDAHO CREEK DIVERSION FROM BOULDER CREEK,IDACRKCO,,DWR,Active,2018,2023,496878,4439882,Digitized off map,https://dwr.state.co.us/Tools/Stations/IDACRKCO,"(40.109242, -105.036643)"
7,69,DOLORES,CO,"DISAPPOINTMENT CREEK NEAR DOVE CREEK, CO.",DISDOVCO,09168100,USGS,Historic,1957,1986,184831.8,4198185.1,User supplied,https://dwr.state.co.us/Tools/Stations/DISDOVCO,"(37.876662, -108.583159)"
1,23,PARK,CO,LONDON MINE,LONMINCO,,DWR,Active,2019,2023,401240,4347698,GPS,https://dwr.state.co.us/Tools/Stations/LONMINCO,"(39.273015, -106.144932)"
1,2,WELD,CO,SOUTH PLATTE SUPPLY CANAL BELOW SAND LAKE NEAR F,SPSCFLCO,,DWR,Historic,1954,1999,515562.7,4436650.2,User supplied,https://dwr.state.co.us/Tools/Stations/SPSCFLCO,"(40.079984, -104.817474)"
1,2,,CO,SEEP DITCH INFLOW INTO WESTERN CANAL,WESSEPCO,,DWR,Active,2017,2023,513365,4455153,Digitized off map,https://dwr.state.co.us/Tools/Stations/WESSEPCO,"(40.246725, -104.84287)"
4,40,DELTA,CO,"HUBBARD CREEK ABOVE IRON POINT GULCH NR BOWIE, CO",HUBABICO,09132940,USGS,Active,2001,2013,280704.5,4317882.1,User supplied,https://dwr.state.co.us/Tools/Stations/HUBABICO,"(38.982492, -107.53174)"
5,50,GRAND,CO,"MUDDY CREEK NEAR KREMMLING, CO.",MUDNEKCO,09041000,USGS,Historic,1937,1999,373898,4461400.2,User supplied,https://dwr.state.co.us/Tools/Stations/MUDNEKCO,"(40.2936, -106.483658)"
6,47,JACKSON,CO,"GRIZZLY CREEK NEAR WALDEN, CO",GRIWALCO,06611500,USGS,Historic,1905,1947,381889.1,4499236.7,User supplied,https://dwr.state.co.us/Tools/Stations/GRIWALCO,"(40.635542, -106.39671)"
3,20,HINSDALE,CO,WEMINUCHE PASS DITCH AT WEMINUCHE PASS,WEMDITCO,09351500,DWR,Active,1948,2022,295674,4172935,User supplied,https://dwr.state.co.us/Tools/Stations/WEMDITCO,"(37.680884, -107.31709)"
1,64,MORGAN,CO,"SOUTH PLATTE RIVER AT BALZAC, CO.",PLABAACO,06760000,USGS,Historic,1917,1987,630112.5,4474021.3,User supplied,https://dwr.state.co.us/Tools/Stations/PLABAACO,"(40.40665, -103.466626)"
5,50,GRAND,CO,"MUDDY CREEK ABOVE ANTELOPE CREEK NR. KREMMLING, CO",MUDAACCO,09041090,USGS,Active,1990,2022,378930.2,4451201.6,User supplied,https://dwr.state.co.us/Tools/Stations/MUDAACCO,"(40.202494, -106.422547)"
1,2,WELD,CO,"SOUTH PLATTE RIVER AT FORT LUPTON, CO.",PLALUPCO,06721000,USGS,Active,1929,2023,515459.4,4440658.4,User supplied,https://dwr.state.co.us/Tools/Stations/PLALUPCO,"(40.116097, -104.818598)"
1,9,,CO,EVERGREEN WATER SYSTEM BYPASS RETURN,EVRBYPCO,,DWR,Active,2020,2023,472345,4386961,Digitized off map,https://dwr.state.co.us/Tools/Stations/EVRBYPCO,"(39.631982, -105.322268)"
1,8,DENVER,CO,"DRY GULCH AT DENVER, CO",,06711770,USGS,Historic,2013,2022,496610,4398277,User supplied,https://dwr.state.co.us/Tools/Stations/5966,"(39.734383, -105.039572)"
1,6,,CO,HOWELL DITCH SOUTH FLUME,HOSDITCO,,DWR,Active,2022,2023,493684,4435969,GPS,https://dwr.state.co.us/Tools/Stations/HOSDITCO,"(40.073969, -105.074083)"
7,32,MONTEZUMA,CO,"MUD CREEK AT STATE HIGHWAY 32, NEAR CORTEZ, CO.",MUDHIGCO,09371492,USGS,Active,1981,2023,175505.6,4135849.3,GPS,https://dwr.state.co.us/Tools/Stations/MUDHIGCO,"(37.312681, -108.661375)"
5,37,EAGLE,CO,"EAGLE RIVER AT EAGLE, CO.",,09067500,USGS,Historic,1911,1924,343408.9,4391242.2,User supplied,https://dwr.state.co.us/Tools/Stations/1220,"(39.656656, -106.825327)"
3,26,SAGUACHE,CO,"SAGUACHE CREEK NEAR SAGUACHE, CO",SAGSAGCO,08227000,DWR,Active,1910,2023,386934.3,4224736.5,User supplied,https://dwr.state.co.us/Tools/Stations/SAGSAGCO,"(38.163444, -106.290661)"
1,1,WELD,CO,JACKSON LAKE INLET DITCH,JACDITCO,,LPWCD,Active,2007,2023,563725.9,4462129.5,User supplied,https://dwr.state.co.us/Tools/Stations/JACDITCO,"(40.30726, -104.250083)"
4,40,DELTA,CO,"WARD CREEK NEAR CEDAREDGE, CO.",,09139500,USGS,Historic,1942,1946,241901.6,4312883.1,User supplied,https://dwr.state.co.us/Tools/Stations/1445,"(38.926931, -107.977296)"
1,7,JEFFERSON,CO,JIM BAKER RESERVOIR INLET FROM MANHART,JBRINLCO,,DWR,Active,2015,2023,496263,4406301,GPS,https://dwr.state.co.us/Tools/Stations/JBRINLCO,"(39.806679, -105.043667)"
1,8,,CO,DENVER WATER CONDUIT NO 20,COND20CO,,DWR,Active,2018,2023,488405,4368966,GPS,https://dwr.state.co.us/Tools/Stations/COND20CO,"(39.470207, -105.134811)"
2,16,HUERFANO,CO,LA VETA #1 RETURN FLOW,LVRET1CO,,DWR,Active,2016,2023,525390,4167103,User supplied,https://dwr.state.co.us/Tools/Stations/LVRET1CO,"(37.650737, -104.712181)"
5,52,EAGLE,CO,"FREEMAN CREEK NEAR MINTURN, CO.",FREEMICO,09058700,USGS,Historic,1964,2004,376061.4,4395273.2,User supplied,https://dwr.state.co.us/Tools/Stations/FREEMICO,"(39.698323, -106.445602)"
2,17,OTERO,CO,ARKANSAS RIVER NEAR ROCKY FORD,ARKROCCO,,DWR,Active,1992,2023,615313.6,4213798,User supplied,https://dwr.state.co.us/Tools/Stations/ARKROCCO,"(38.064604, -103.685472)"
2,13,FREMONT,CO,TEXAS CREEK NEAR TEXAS CREEK,TCCKTCCO,,UAWCD,Active,2012,2023,449035,4251316,User supplied,https://dwr.state.co.us/Tools/Stations/TCCKTCCO,"(38.408634, -105.583746)"
2,18,LAS ANIMAS,CO,"APISHAPA RIVER AT AGUILAR, CO.",APIAGUCO,07118500,USGS,Historic,1938,1981,531691.9,4139339.8,User supplied,https://dwr.state.co.us/Tools/Stations/APIAGUCO,"(37.400301, -104.641939)"
7,33,LA PLATA,CO,PINE RIDGE DITCH NEAR HESPERUS,PINDITCO,,DWR,Active,1993,2023,230518.5,4131959.5,GPS,https://dwr.state.co.us/Tools/Stations/PINDITCO,"(37.295251, -108.040127)"
4,28,SAGUACHE,CO,TOMMY DITCH NEAR DOYLEVILLE,TOMMYDCO,,DWR,Active,2004,2023,355167,4245403,User supplied,https://dwr.state.co.us/Tools/Stations/TOMMYDCO,"(38.345084, -106.657382)"
5,51,GRAND,CO,"WILLIAMS FORK BELOW WILLIAMS FORK RESERVOIR, CO",WILFORCO,09038500,USGS,Active,1948,2023,397192.9,4432440.3,User supplied,https://dwr.state.co.us/Tools/Stations/WILFORCO,"(40.035931, -106.205024)"
3,20,SAGUACHE,CO,CRITES AUG PLAN,2007036A,,DWR,Historic,2012,2014,388721.3,4179871.3,,https://dwr.state.co.us/Tools/Stations/2007036A,"(37.759399, -106.263321)"
1,2,WELD,CO,BIG DRY CREEK AT MOUTH NEAR FORT LUPTON,BIGDAFCO,06720990,DWR,Active,1991,2023,513186,4433169,Digitized off map,https://dwr.state.co.us/Tools/Stations/BIGDAFCO,"(40.048662, -104.845425)"
6,43,RIO BLANCO,CO,"HORSE DRAW NEAR RANGELY, CO.",HORANGCO,09306202,USGS,Historic,1977,1981,216554.4,4425593.8,User supplied,https://dwr.state.co.us/Tools/Stations/HORANGCO,"(39.933036, -108.31705)"
1,64,LOGAN,CO,HARMONY DITCH 2,HARDT2CO,,LPWCD,Active,2007,2023,675999,4522556,GPS,https://dwr.state.co.us/Tools/Stations/HARDT2CO,"(40.835172, -102.912573)"
1,4,LARIMER,CO,GREELEY LOVELAND BYPASS AT LOVELAND,GREBYPCO,,DWR,Historic,1994,2016,490949.8,4471972.9,User supplied,https://dwr.state.co.us/Tools/Stations/GREBYPCO,"(40.398319, -105.106654)"
5,39,GARFIELD,CO,"GRASS VALLEY CANAL NEAR RIFLE FALLS, CO",GRSVALCO,,DWR,Active,1986,2023,268566.2,4395250,User supplied,https://dwr.state.co.us/Tools/Stations/GRSVALCO,"(39.675752, -107.698383)"
5,36,SUMMIT,CO,"BLUE RIVER ABOVE GREEN MOUNTAIN RESERVOIR, CO.",BLUABOCO,09053500,USGS,Historic,1943,1987,395365,4409818.6,User supplied,https://dwr.state.co.us/Tools/Stations/BLUABOCO,"(39.83194, -106.222814)"
1,2,ADAMS,CO,BRANTNER DITCH,BRTDITCO,,NCSDR,Active,2008,2023,508935,4417410,User supplied,https://dwr.state.co.us/Tools/Stations/BRTDITCO,"(39.906732, -104.895478)"
5,51,,CO,"VASQUEZ DIVERSION 2 NR WINTER PARK, CO",,09031700,USGS,Historic,2021,2023,430596.2,4415768.3,User supplied,https://dwr.state.co.us/Tools/Stations/9755,"(39.889147, -105.811769)"
5,38,PITKIN,CO,"WEST SOPRIS CREEK NEAR BASALT, CO.",WESOPRCO,09080800,USGS,Historic,1963,1968,319392.3,4356199.4,User supplied,https://dwr.state.co.us/Tools/Stations/WESOPRCO,"(39.336375, -107.095618)"
3,25,SAGUACHE,CO,GARNER D 1,2500571A,,DWR,Historic,2016,2020,428840,4225027,GPS,https://dwr.state.co.us/Tools/Stations/2500571A,"(38.170349, -105.812389)"
2,67,PROWERS,CO,"HOLLY DRAIN NEAR HOLLY, CO.",HOLHOLCO,07136500,USGS,Historic,1924,1950,759000.7,4214953.3,User supplied,https://dwr.state.co.us/Tools/Stations/HOLHOLCO,"(38.045293, -102.048523)"
2,17,OTERO,CO,"PURGATOIRE RIVER AT NINEMILE DAM, NEAR HIGBEE (C",PURNICCO,,DWR,Historic,1990,2019,631233.8,4175207.6,User supplied,https://dwr.state.co.us/Tools/Stations/PURNICCO,"(37.714739, -103.511064)"
2,19,LAS ANIMAS,CO,CHILILI DITCH,CILDITCO,,DWR,Active,2007,2023,545427.9,4115427.5,User supplied,https://dwr.state.co.us/Tools/Stations/CILDITCO,"(37.184195, -104.48821)"
1,1,,CO,70 RANCH RESERVOIR OUTLET,70ROUTCO,,DWR,Active,2019,2023,548980,4465880,Digitized off map,https://dwr.state.co.us/Tools/Stations/70ROUTCO,"(40.342037, -104.423317)"
5,45,GARFIELD,CO,"EAST DIVIDE CREEK NEAR SILT, CO.",,09090700,USGS,Historic,1959,1965,278861.1,4368353.8,User supplied,https://dwr.state.co.us/Tools/Stations/916,"(39.436378, -107.569513)"
2,67,,CO,ARF HEADGATE 230G (UPPER),AR230GCO,,DWR,Active,2021,2023,703652,4225041,GPS,https://dwr.state.co.us/Tools/Stations/AR230GCO,"(38.150283, -102.675841)"
5,45,GARFIELD,CO,MULTA-TRINA DITCH NEAR SILT CO,MULTRICO,,DWR,Active,2006,2023,274136,4371037,Digitized off map,https://dwr.state.co.us/Tools/Stations/MULTRICO,"(39.459302, -107.625268)"
5,38,PITKIN,CO,CRYSTAL RIVER AT DOW FISH HATCHERY AB CARBONDALE,CRYDOWCO,,DWR,Active,2007,2023,310111,4360980,Digitized off map,https://dwr.state.co.us/Tools/Stations/CRYDOWCO,"(39.377436, -107.204587)"
1,2,WELD,CO,PLATTEVILLE DITCH CENTRAL AUG RT,PLARTNCO,,DWR,Active,2021,2023,515880,4440693,,https://dwr.state.co.us/Tools/Stations/PLARTNCO,"(40.116404, -104.813657)"
1,23,PARK,CO,HOOSIER PASS TUNNEL AT MONTGOMERY RESERVOIR NEAR ALMA,HSPTUNCO,,DWR,Active,1953,2023,407170.6,4357287,User supplied,https://dwr.state.co.us/Tools/Stations/HSPTUNCO,"(39.36006, -106.077511)"
5,51,,CO,"MEADOW CREEK DIVERSION NEAR TABERNASH, CO",,09033010,USGS,Historic,2018,2022,433493,4433630,User supplied,https://dwr.state.co.us/Tools/Stations/8613,"(40.050295, -105.779717)"
1,8,,CO,PARKER WATER AND SANITATION DISTRICT NEWLIN GULCH AQUEDUCT NO 2 DELIVERY T,PWSNG2CO,,DWR,Active,2019,2023,519806,4369237,GPS,https://dwr.state.co.us/Tools/Stations/PWSNG2CO,"(39.472499, -104.769742)"
7,33,LA PLATA,CO,"LONG HOLLOW ABOVE LONG HOLLOW RESERVOIR NEAR RED MESA, CO",LONALOCO,,DWR,Active,2014,2023,220093,4107085,GPS,https://dwr.state.co.us/Tools/Stations/LONALOCO,"(37.068287, -108.14826)"
4,40,DELTA,CO,KISER CREEK ABOVE BIG DITCH HEADGATE,KISCRKCO,,DWR,Active,2016,2023,245057,4317070,User supplied,https://dwr.state.co.us/Tools/Stations/KISCRKCO,"(38.965534, -107.942505)"
,99,,AZ,"VIRGIN R AT LITTLEFIELD, AZ",,09415000,USGS,Historic,1929,2023,-296083.1,4120244.3,User supplied,https://dwr.state.co.us/Tools/Stations/1921,"(36.891644, -113.92441)"
5,72,MESA,CO,"COLORADO RIVER NEAR FRUITA, CO.",COLFRUCO,09153000,USGS,Historic,1911,1923,177511.3,4338665.6,User supplied,https://dwr.state.co.us/Tools/Stations/COLFRUCO,"(39.13749, -108.730948)"
7,32,MONTEZUMA,CO,"MCELMO CREEK NEAR CORTEZ, CO.",MCELMCCO,09371500,USGS,Historic,1926,1993,174504.4,4137010.2,User supplied,https://dwr.state.co.us/Tools/Stations/MCELMCCO,"(37.322775, -108.673168)"
5,36,SUMMIT,CO,"VIDLER TUNNEL, WEST PORTAL",VIDLERCO,,DWR,Historic,1998,1998,432003.4,4386127.2,User supplied,https://dwr.state.co.us/Tools/Stations/VIDLERCO,"(39.622213, -105.79225)"
2,14,PUEBLO,CO,"ARKANSAS RIVER NEAR PUEBLO, CO.",ARKPUNCO,07099500,USGS,Historic,1894,1975,529938.9,4235520.2,User supplied,https://dwr.state.co.us/Tools/Stations/ARKPUNCO,"(38.267229, -104.657763)"
2,10,EL PASO,CO,"WEST MONUMENT CREEK BELOW RAMPART RESERVOIR, CO",MONRAMCO,07103797,USGS,Active,1993,2023,503851.4,4314002.3,User supplied,https://dwr.state.co.us/Tools/Stations/MONRAMCO,"(38.974995, -104.955553)"
1,64,LOGAN,CO,STERLING NO. 1 DITCH NEAR STERLING @ 12 FT PARSHALL FLUME,STEDITCO,,NCSDR,Active,1994,2023,649440,4492115,Digitized off map,https://dwr.state.co.us/Tools/Stations/STEDITCO,"(40.566338, -103.234674)"
6,43,RIO BLANCO,CO,"MARVINE CREEK NEAR BUFORD, CO.",MARVBUCO,09302500,USGS,Historic,1972,1984,287722.3,4434975.5,User supplied,https://dwr.state.co.us/Tools/Stations/MARVBUCO,"(40.038322, -107.48813)"
1,2,WELD,CO,SAND HILL LAKE (INLET),SHLINLCO,,NCSDR,Active,2007,2023,512375,4441444,GPS,https://dwr.state.co.us/Tools/Stations/SHLINLCO,"(40.123229, -104.854774)"
6,43,RIO BLANCO,CO,"DUCK CREEK NEAR 84 RANCH, CO.",DUCKRACO,09306250,USGS,Historic,1975,1977,208967.4,4431130.3,User supplied,https://dwr.state.co.us/Tools/Stations/DUCKRACO,"(39.980253, -108.408164)"
2,10,EL PASO,CO,"STROBEL DITCH FROM TURKEY CR AT FT. CARSON, CO",STODITCO,383637104531301,USGS,Active,1998,2019,509796.7,4273535.6,User supplied,https://dwr.state.co.us/Tools/Stations/STODITCO,"(38.610283, -104.887485)"
3,21,CONEJOS,CO,CRISTOBAL REVERA D,CRIDITCO,,DWR,Active,2021,2023,403028,4127363,,https://dwr.state.co.us/Tools/Stations/CRIDITCO,"(37.287827, -106.093996)"
2,19,LAS ANIMAS,CO,"SARCILLO CANYON NEAR SEGUNDO, CO.",SARSEGCO,07124120,USGS,Historic,1978,1981,520950.2,4108644.1,User supplied,https://dwr.state.co.us/Tools/Stations/SARSEGCO,"(37.123914, -104.76417)"
1,7,JEFFERSON,CO,"CLEAR CREEK AT GOLDEN, CO",CLEGOLCO,06719505,USGS,Active,1974,2023,479845.5,4400374.4,User supplied,https://dwr.state.co.us/Tools/Stations/CLEGOLCO,"(39.753045, -105.235271)"
7,30,SAN JUAN,CO,"ANIMAS RIVER AT SILVERTON, CO.",ANISILCO,09358000,USGS,Active,1991,2023,265908.2,4188189.1,GPS,https://dwr.state.co.us/Tools/Stations/ANISILCO,"(37.811113, -107.659241)"
6,54,MOFFAT,CO,"SLATER FORK AT BAXTER RANCH, NEAR SLATER, CO.",SLATBACO,09254500,USGS,Historic,1913,1920,303656.5,4529095.6,User supplied,https://dwr.state.co.us/Tools/Stations/SLATBACO,"(40.889421, -107.330633)"
1,7,JEFFERSON,CO,"CLEAR CREEK AT FORKS CREEK, CO.",CLEAFOCO,06719000,USGS,Historic,1899,1912,465920.6,4399591.2,User supplied,https://dwr.state.co.us/Tools/Stations/CLEAFOCO,"(39.745547, -105.397777)"
5,51,GRAND,CO,"DARLING CREEK NEAR LEAL, CO.",DARNLECO,09035800,USGS,Historic,1965,2011,412130.9,4406123.5,User supplied,https://dwr.state.co.us/Tools/Stations/DARNLECO,"(39.800552, -106.026417)"
1,6,BOULDER,CO,RURAL DITCH,RURDITCO,,NCSDR,Active,2014,2022,498079.4,4441637.4,User supplied,https://dwr.state.co.us/Tools/Stations/RURDITCO,"(40.125057, -105.022556)"
1,1,WELD,CO,RIVERSIDE CANAL AT RESERVOIR INLET GAGE,RIVCANCO,,DWR,Active,1985,2023,558370,4465577,Digitized off map,https://dwr.state.co.us/Tools/Stations/RIVCANCO,"(40.338704, -104.312793)"
,99,,KS,"REPUBLICAN R BL MILFORD DAM, KS",,06857100,USGS,Historic,1963,2023,1207570.6,4353422.7,User supplied,https://dwr.state.co.us/Tools/Stations/2743,"(39.042776, -96.829453)"
7,78,HINSDALE,CO,"WILLIAMS C NR BRIDGE RA STA, NR PAGOSA SPGS, CO.",WILBRICO,09348500,USGS,Historic,1937,1949,305573,4148358.2,User supplied,https://dwr.state.co.us/Tools/Stations/WILBRICO,"(37.461674, -107.198393)"
1,49,YUMA,CO,"LANDSMAN CREEK NEAR HALE, CO.",LANHALCO,06825500,USGS,Historic,1950,1976,736019.8,4384256.3,User supplied,https://dwr.state.co.us/Tools/Stations/LANHALCO,"(39.575553, -102.252144)"
2,10,EL PASO,CO,"KETTLE CREEK NEAR BLACK FOREST, CO.",KETBLACO,07103950,USGS,Historic,1976,1985,522538.7,4317239.5,User supplied,https://dwr.state.co.us/Tools/Stations/KETBLACO,"(39.003892, -104.739706)"
2,14,PUEBLO,CO,HUERFANO RIVER BELOW HUERFANO VALLEY DAM NEAR UNDERCLIFFE,HUEBAMCO,07116000,DWR,Active,1939,2022,546697,4206162,User supplied,https://dwr.state.co.us/Tools/Stations/HUEBAMCO,"(38.001931, -104.468125)"
1,7,JEFFERSON,CO,"RALSTON C BL SHWARTZWLDER MINE NR PLAINVIEW, CO.",RALMINCO,06719735,USGS,Historic,1983,1983,476354.6,4410434.8,User supplied,https://dwr.state.co.us/Tools/Stations/RALMINCO,"(39.843605, -105.276385)"
4,40,DELTA,CO,"WEST MUDDY CREEK NEAR SOMERSET, CO.",,09131200,USGS,Historic,1961,1973,283318.7,4329719.7,User supplied,https://dwr.state.co.us/Tools/Stations/930,"(39.089716, -107.505341)"
1,2,JEFFERSON,CO,WALNUT CR. BELOW PORTAL 3 AT ROCKY FLATS PLANT,,395349105114900,USGS,Historic,1994,1996,483141,4416397.8,User supplied,https://dwr.state.co.us/Tools/Stations/2177,"(39.897494, -105.197221)"
6,43,RIO BLANCO,CO,"COTTONWOOD GULCH NEAR RIO BLANCO, CO.",COTTGUCO,09306039,USGS,Historic,1974,1985,225484.4,4413440.4,User supplied,https://dwr.state.co.us/Tools/Stations/COTTGUCO,"(39.826642, -108.2076)"
1,9,,CO,GENESEE MOUNTAIN PL,GENMPLCO,,DWR,Active,2021,2023,476344,4390912,GPS,https://dwr.state.co.us/Tools/Stations/GENMPLCO,"(39.667701, -105.275811)"
5,45,GARFIELD,CO,"PORTER THREE MILE DITCH AT GARFIELD PASS, CO",PTMDGPCO,,DWR,Active,2004,2023,292045.3,4373354.5,User supplied,https://dwr.state.co.us/Tools/Stations/PTMDGPCO,"(39.484673, -107.418012)"
7,32,MONTEZUMA,CO,"MUD CREEK NEAR CORTEZ, CO.",MUDCORCO,09371495,USGS,Historic,1978,1984,174933.3,4136623,User supplied,https://dwr.state.co.us/Tools/Stations/MUDCORCO,"(37.319443, -108.668167)"
4,40,DELTA,CO,"SURFACE CREEK AT CEDAREDGE, CO.",SURACECO,09143500,USGS,Active,1917,2023,246677,4309919.8,User supplied,https://dwr.state.co.us/Tools/Stations/SURACECO,"(38.901656, -107.921187)"
1,7,,CO,DORY LAKE INLET DITCH,DORYINCO,,DWR,Active,2018,2022,459394,4410908,GPS,https://dwr.state.co.us/Tools/Stations/DORYINCO,"(39.847225, -105.474658)"
2,15,PUEBLO,CO,"GREENHORN CREEK NEAR COLORADO CITY, CO.",GRENCOCO,07108050,USGS,Historic,1974,1979,517962.9,4200472.9,User supplied,https://dwr.state.co.us/Tools/Stations/GRENCOCO,"(37.951681, -104.795548)"
1,2,ADAMS,CO,"SOUTH PLATTE RIVER AT HENDERSON, CO",PLAHENCO,06720500,DWR,Active,1926,2023,511207.9,4419151.5,User supplied,https://dwr.state.co.us/Tools/Stations/PLAHENCO,"(39.9224, -104.868855)"
7,29,ARCHULETA,CO,RIO BLANCO AT THE MOUTH NEAR TRUJILLO,RIOMOUCO,,DWR,Active,1970,2023,319204,4110997,GPS,https://dwr.state.co.us/Tools/Stations/RIOMOUCO,"(37.127883, -107.035269)"
4,40,DELTA,CO,"CURRANT CREEK NEAR READ, CO.",CURREACO,09137050,USGS,Historic,1976,1987,244717,4296988.8,User supplied,https://dwr.state.co.us/Tools/Stations/CURREACO,"(38.784714, -107.938965)"
6,57,ROUTT,CO,"YAMPA RIVER BELOW DIVERSION, NEAR HAYDEN, CO.",YAMDIVCO,09244410,USGS,Historic,1965,1986,316955,4484197.5,User supplied,https://dwr.state.co.us/Tools/Stations/YAMDIVCO,"(40.488319, -107.159789)"
5,36,SUMMIT,CO,"BLUE RIVER BELOW GREEN MOUNTAIN RESERVOIR, CO",BLUGRECO,09057500,USGS,Active,1937,2023,385936.6,4415319.2,User supplied,https://dwr.state.co.us/Tools/Stations/BLUGRECO,"(39.880268, -106.333925)"
